time_us,time_dif_us,data_type,value_1,value_2,value_3,value_4
366670443.0,6016.0,1.0,0.97,0.24,0.06,-0.05
366673427.0,2984.0,0.0,1.49,1.7,-1.18,0
366680443.0,7016.0,1.0,0.97,0.24,0.06,-0.05
366683427.0,2984.0,0.0,2.22,0.78,-0.73,0
366690443.0,7016.0,1.0,0.97,0.24,0.06,-0.05
366693427.0,2984.0,0.0,2.0,1.2,-0.79,0
366700443.0,7016.0,1.0,0.97,0.24,0.06,-0.05
366703427.0,2984.0,0.0,-0.39,2.12,-1.15,0
366710443.0,7016.0,1.0,0.97,0.24,0.06,-0.05
366713427.0,2984.0,0.0,-0.27,1.86,-1.04,0
366720443.0,7016.0,1.0,0.97,0.24,0.07,-0.05
366724427.0,3984.0,0.0,0.67,0.51,-0.86,0
366730443.0,6016.0,1.0,0.97,0.24,0.07,-0.06
366733427.0,2984.0,0.0,0.66,-0.19,-0.45,0
366740443.0,7016.0,1.0,0.97,0.24,0.07,-0.06
366743427.0,2984.0,0.0,0.59,-0.96,0.57,0
366750443.0,7016.0,1.0,0.97,0.23,0.07,-0.06
366753427.0,2984.0,0.0,-0.01,-0.6,0.36,0
366760443.0,7016.0,1.0,0.97,0.23,0.07,-0.06
366764427.0,3984.0,0.0,-0.16,0.61,0.18,0
366770443.0,6016.0,1.0,0.97,0.23,0.07,-0.06
366773427.0,2984.0,0.0,0.21,1.43,0.0,0
366780443.0,7016.0,1.0,0.97,0.22,0.07,-0.06
366783427.0,2984.0,0.0,0.24,2.66,0.09,0
366790443.0,7016.0,1.0,0.97,0.22,0.07,-0.06
366793427.0,2984.0,0.0,-0.14,2.83,-0.18,0
366800443.0,7016.0,1.0,0.97,0.21,0.06,-0.06
366803427.0,2984.0,0.0,-0.32,3.13,-0.77,0
366810443.0,7016.0,1.0,0.97,0.21,0.06,-0.06
366813427.0,2984.0,0.0,-0.34,3.38,-3.07,0
366820443.0,7016.0,1.0,0.98,0.2,0.06,-0.06
366823427.0,2984.0,0.0,-0.76,2.79,-1.26,0
366830443.0,7016.0,1.0,0.98,0.2,0.06,-0.06
366833427.0,2984.0,0.0,-0.98,1.84,-0.01,0
366840443.0,7016.0,1.0,0.98,0.19,0.06,-0.06
366843427.0,2984.0,0.0,-0.72,0.75,0.98,0
366850443.0,7016.0,1.0,0.98,0.18,0.06,-0.06
366853427.0,2984.0,0.0,-0.64,-0.33,1.56,0
366860443.0,7016.0,1.0,0.98,0.18,0.06,-0.05
366863427.0,2984.0,0.0,-0.34,-0.71,1.46,0
366870443.0,7016.0,1.0,0.98,0.18,0.06,-0.05
366873427.0,2984.0,0.0,-0.03,-0.07,1.04,0
366881443.0,8016.0,1.0,0.98,0.18,0.07,-0.05
366884427.0,2984.0,0.0,0.0,1.1,0.57,0
366890443.0,6016.0,1.0,0.98,0.18,0.07,-0.05
366893427.0,2984.0,0.0,0.18,2.74,0.14,0
366900443.0,7016.0,1.0,0.98,0.18,0.07,-0.05
366903427.0,2984.0,0.0,0.16,2.87,0.26,0
366910443.0,7016.0,1.0,0.98,0.17,0.07,-0.05
366913427.0,2984.0,0.0,0.08,2.77,0.56,0
366921443.0,8016.0,1.0,0.98,0.17,0.07,-0.05
366924427.0,2984.0,0.0,-0.13,2.28,0.96,0
366930443.0,6016.0,1.0,0.98,0.17,0.07,-0.05
366933427.0,2984.0,0.0,-0.1,1.3,1.66,0
366940443.0,7016.0,1.0,0.98,0.17,0.07,-0.05
366943427.0,2984.0,0.0,0.02,0.88,1.74,0
366950443.0,7016.0,1.0,0.98,0.17,0.07,-0.05
366953427.0,2984.0,0.0,0.12,0.71,1.66,0
366961443.0,8016.0,1.0,0.98,0.17,0.07,-0.05
366964427.0,2984.0,0.0,0.22,0.96,1.59,0
366970443.0,6016.0,1.0,0.98,0.18,0.07,-0.05
366973427.0,2984.0,0.0,0.54,1.62,1.37,0
366980443.0,7016.0,1.0,0.98,0.18,0.07,-0.05
366983427.0,2984.0,0.0,0.9,1.68,1.54,0
366990443.0,7016.0,1.0,0.98,0.18,0.07,-0.05
366993427.0,2984.0,0.0,1.14,1.17,1.86,0
367001443.0,8016.0,1.0,0.98,0.18,0.07,-0.05
367004427.0,2984.0,0.0,1.12,0.14,2.02,0
367011443.0,7016.0,1.0,0.98,0.18,0.07,-0.05
367014427.0,2984.0,0.0,1.23,-1.11,1.46,0
367020443.0,6016.0,1.0,0.98,0.19,0.07,-0.05
367023427.0,2984.0,0.0,1.29,-0.87,0.88,0
367030443.0,7016.0,1.0,0.98,0.19,0.07,-0.05
367033427.0,2984.0,0.0,1.48,-0.31,0.16,0
367041443.0,8016.0,1.0,0.98,0.19,0.07,-0.05
367044427.0,2984.0,0.0,1.7,0.18,-0.42,0
367050443.0,6016.0,1.0,0.98,0.2,0.07,-0.05
367053427.0,2984.0,0.0,2.11,0.82,-0.62,0
367061443.0,8016.0,1.0,0.98,0.2,0.07,-0.05
367064427.0,2984.0,0.0,2.31,0.56,-0.16,0
367071443.0,7016.0,1.0,0.98,0.2,0.07,-0.05
367074427.0,2984.0,0.0,2.32,-0.09,0.4,0
367081443.0,7016.0,1.0,0.98,0.2,0.08,-0.05
367084427.0,2984.0,0.0,2.38,-1.24,0.64,0
367090443.0,6016.0,1.0,0.97,0.2,0.08,-0.05
367093427.0,2984.0,0.0,2.44,-1.4,0.38,0
367101443.0,8016.0,1.0,0.97,0.2,0.08,-0.05
367105427.0,3984.0,0.0,2.35,-1.08,-0.02,0
367111443.0,6016.0,1.0,0.97,0.2,0.08,-0.06
367114427.0,2984.0,0.0,2.38,-0.68,-0.46,0
367120443.0,6016.0,1.0,0.97,0.2,0.09,-0.06
367123427.0,2984.0,0.0,2.38,0.23,-0.99,0
367131443.0,8016.0,1.0,0.97,0.2,0.09,-0.06
367134427.0,2984.0,0.0,2.39,0.5,-0.9,0
367141443.0,7016.0,1.0,0.97,0.2,0.09,-0.06
367144427.0,2984.0,0.0,2.26,0.58,-0.63,0
367151443.0,7016.0,1.0,0.97,0.2,0.1,-0.07
367154427.0,2984.0,0.0,2.21,0.42,-0.32,0
367160443.0,6016.0,1.0,0.97,0.2,0.1,-0.07
367163427.0,2984.0,0.0,1.78,0.04,0.14,0
367173443.0,10016.0,1.0,0.97,0.2,0.1,-0.07
367176427.0,2984.0,0.0,1.63,0.12,0.27,0
367180443.0,4016.0,1.0,0.97,0.2,0.11,-0.07
367183427.0,2984.0,0.0,1.39,0.39,0.46,0
367191443.0,8016.0,1.0,0.97,0.2,0.11,-0.08
367194427.0,2984.0,0.0,1.22,0.49,0.69,0
367201443.0,7016.0,1.0,0.97,0.2,0.11,-0.08
367204427.0,2984.0,0.0,0.66,0.29,0.73,0
367211443.0,7016.0,1.0,0.97,0.2,0.11,-0.08
367214427.0,2984.0,0.0,0.55,0.05,0.51,0
367221443.0,7016.0,1.0,0.97,0.2,0.12,-0.09
367224427.0,2984.0,0.0,0.39,-0.06,0.18,0
367231443.0,7016.0,1.0,0.97,0.2,0.12,-0.09
367234427.0,2984.0,0.0,0.26,-0.09,-0.23,0
367241443.0,7016.0,1.0,0.97,0.2,0.12,-0.09
367244427.0,2984.0,0.0,-0.03,-0.17,-0.9,0
367251443.0,7016.0,1.0,0.97,0.2,0.12,-0.09
367254427.0,2984.0,0.0,-0.04,-0.24,-1.15,0
367261443.0,7016.0,1.0,0.97,0.2,0.12,-0.1
367264427.0,2984.0,0.0,-0.11,-0.32,-1.37,0
367271443.0,7016.0,1.0,0.97,0.2,0.12,-0.1
367274427.0,2984.0,0.0,-0.13,-0.74,-1.35,0
367281443.0,7016.0,1.0,0.97,0.21,0.12,-0.1
367284427.0,2984.0,0.0,-0.18,-0.89,-1.25,0
367291443.0,7016.0,1.0,0.96,0.21,0.12,-0.1
367294427.0,2984.0,0.0,-0.31,-0.81,-1.16,0
367301443.0,7016.0,1.0,0.96,0.21,0.13,-0.11
367304427.0,2984.0,0.0,-0.34,-0.73,-1.21,0
367311443.0,7016.0,1.0,0.96,0.21,0.13,-0.11
367314427.0,2984.0,0.0,-0.32,-0.6,-1.55,0
367321443.0,7016.0,1.0,0.96,0.21,0.13,-0.11
367324427.0,2984.0,0.0,-0.3,-0.71,-1.68,0
367331443.0,7016.0,1.0,0.96,0.21,0.13,-0.11
367334427.0,2984.0,0.0,-0.3,-0.93,-1.74,0
367341443.0,7016.0,1.0,0.96,0.22,0.13,-0.12
367344427.0,2984.0,0.0,-0.29,-1.2,-1.84,0
367350443.0,6016.0,1.0,0.96,0.22,0.13,-0.12
367353427.0,2984.0,0.0,-0.26,-1.45,-1.97,0
367361443.0,8016.0,1.0,0.96,0.22,0.13,-0.12
367364427.0,2984.0,0.0,-0.28,-1.39,-1.92,0
367371443.0,7016.0,1.0,0.96,0.22,0.13,-0.12
367374427.0,2984.0,0.0,-0.25,-1.39,-1.94,0
367381443.0,7016.0,1.0,0.96,0.22,0.13,-0.13
367384427.0,2984.0,0.0,-0.31,-1.27,-1.85,0
367391443.0,7016.0,1.0,0.96,0.22,0.13,-0.13
367394427.0,2984.0,0.0,-0.28,-0.84,-1.8,0
367401443.0,7016.0,1.0,0.96,0.22,0.13,-0.13
367405427.0,3984.0,0.0,-0.29,-0.79,-1.66,0
367411443.0,6016.0,1.0,0.96,0.22,0.13,-0.14
367414427.0,2984.0,0.0,-0.3,-0.76,-1.54,0
367421443.0,7016.0,1.0,0.96,0.23,0.13,-0.14
367424427.0,2984.0,0.0,-0.3,-0.91,-1.3,0
367431443.0,7016.0,1.0,0.95,0.23,0.13,-0.15
367434427.0,2984.0,0.0,-0.51,-1.11,-1.3,0
367441443.0,7016.0,1.0,0.95,0.23,0.13,-0.15
367444427.0,2984.0,0.0,-0.49,-0.72,-1.56,0
367453443.0,9016.0,1.0,0.95,0.23,0.13,-0.15
367456427.0,2984.0,0.0,-0.43,-0.19,-1.82,0
367461443.0,5016.0,1.0,0.95,0.23,0.13,-0.16
367464427.0,2984.0,0.0,-0.45,0.07,-1.93,0
367471443.0,7016.0,1.0,0.95,0.23,0.12,-0.16
367474427.0,2984.0,0.0,-0.42,0.04,-1.65,0
367481443.0,7016.0,1.0,0.95,0.23,0.12,-0.17
367485427.0,3984.0,0.0,-0.35,-0.14,-1.21,0
367491443.0,6016.0,1.0,0.95,0.23,0.12,-0.17
367494427.0,2984.0,0.0,-0.32,-0.25,-0.71,0
367501443.0,7016.0,1.0,0.95,0.23,0.12,-0.18
367504427.0,2984.0,0.0,-0.48,-0.2,-0.3,0
367511443.0,7016.0,1.0,0.95,0.24,0.12,-0.18
367514427.0,2984.0,0.0,-0.54,0.15,-0.37,0
367521443.0,7016.0,1.0,0.95,0.24,0.12,-0.19
367525427.0,3984.0,0.0,-0.54,0.58,-0.63,0
367531443.0,6016.0,1.0,0.95,0.24,0.11,-0.19
367534427.0,2984.0,0.0,-0.51,0.89,-0.89,0
367540443.0,6016.0,1.0,0.94,0.24,0.11,-0.19
367543427.0,2984.0,0.0,-0.41,0.64,-1.2,0
367551443.0,8016.0,1.0,0.94,0.24,0.11,-0.2
367554427.0,2984.0,0.0,-0.27,0.14,-1.04,0
367561443.0,7016.0,1.0,0.94,0.24,0.11,-0.2
367564427.0,2984.0,0.0,-0.35,-0.11,-0.73,0
367571443.0,7016.0,1.0,0.94,0.24,0.11,-0.21
367574427.0,2984.0,0.0,-0.5,-0.11,-0.38,0
367581443.0,7016.0,1.0,0.94,0.24,0.11,-0.21
367584427.0,2984.0,0.0,-0.61,0.21,-0.31,0
367591443.0,7016.0,1.0,0.94,0.24,0.11,-0.22
367594427.0,2984.0,0.0,-0.7,0.63,-0.64,0
367601443.0,7016.0,1.0,0.94,0.24,0.1,-0.22
367604427.0,2984.0,0.0,-0.7,1.0,-0.91,0
367611443.0,7016.0,1.0,0.94,0.24,0.1,-0.22
367614427.0,2984.0,0.0,-0.71,1.19,-1.17,0
367621443.0,7016.0,1.0,0.94,0.24,0.1,-0.23
367624427.0,2984.0,0.0,-0.7,1.03,-1.54,0
367631443.0,7016.0,1.0,0.94,0.25,0.1,-0.23
367634427.0,2984.0,0.0,-0.59,0.83,-1.7,0
367641443.0,7016.0,1.0,0.93,0.25,0.1,-0.24
367644427.0,2984.0,0.0,-0.55,0.66,-1.73,0
367653443.0,9016.0,1.0,0.93,0.25,0.1,-0.24
367656427.0,2984.0,0.0,-0.54,0.72,-1.65,0
367661443.0,5016.0,1.0,0.93,0.25,0.1,-0.24
367664427.0,2984.0,0.0,-0.51,0.62,-1.46,0
367671443.0,7016.0,1.0,0.93,0.24,0.1,-0.25
367674427.0,2984.0,0.0,-0.54,0.42,-1.27,0
367681443.0,7016.0,1.0,0.93,0.24,0.1,-0.25
367684427.0,2984.0,0.0,-0.66,0.25,-1.07,0
367691443.0,7016.0,1.0,0.93,0.24,0.1,-0.25
367694427.0,2984.0,0.0,-0.71,0.43,-0.96,0
367701443.0,7016.0,1.0,0.93,0.24,0.1,-0.26
367704427.0,2984.0,0.0,-0.88,0.62,-0.96,0
367711443.0,7016.0,1.0,0.93,0.24,0.1,-0.26
367714427.0,2984.0,0.0,-0.95,0.78,-1.06,0
367721443.0,7016.0,1.0,0.93,0.24,0.1,-0.27
367724427.0,2984.0,0.0,-0.86,0.67,-1.1,0
367730443.0,6016.0,1.0,0.93,0.24,0.1,-0.27
367733427.0,2984.0,0.0,-0.97,-0.12,-1.26,0
367741443.0,8016.0,1.0,0.93,0.24,0.1,-0.27
367744427.0,2984.0,0.0,-0.97,-0.4,-1.37,0
367751443.0,7016.0,1.0,0.93,0.24,0.09,-0.28
367754427.0,2984.0,0.0,-0.96,-0.77,-1.49,0
367761443.0,7016.0,1.0,0.92,0.24,0.09,-0.28
367764427.0,2984.0,0.0,-1.11,-0.92,-1.65,0
367771443.0,7016.0,1.0,0.92,0.24,0.09,-0.29
367774427.0,2984.0,0.0,-1.13,-0.95,-2.17,0
367781443.0,7016.0,1.0,0.92,0.24,0.09,-0.29
367784427.0,2984.0,0.0,-1.29,-1.07,-2.39,0
367791443.0,7016.0,1.0,0.92,0.25,0.09,-0.3
367794427.0,2984.0,0.0,-1.52,-1.06,-2.66,0
367801443.0,7016.0,1.0,0.92,0.25,0.09,-0.3
367804427.0,2984.0,0.0,-1.67,-0.64,-2.96,0
367811443.0,7016.0,1.0,0.92,0.25,0.08,-0.3
367814427.0,2984.0,0.0,-1.9,0.27,-3.37,0
367821443.0,7016.0,1.0,0.91,0.25,0.08,-0.31
367824427.0,2984.0,0.0,-1.94,0.34,-3.4,0
367831443.0,7016.0,1.0,0.91,0.25,0.08,-0.31
367834427.0,2984.0,0.0,-1.97,0.04,-3.29,0
367841443.0,7016.0,1.0,0.91,0.25,0.08,-0.32
367844427.0,2984.0,0.0,-1.83,-0.34,-2.6,0
367851443.0,7016.0,1.0,0.91,0.25,0.08,-0.32
367854427.0,2984.0,0.0,-1.82,-0.64,-2.27,0
367861443.0,7016.0,1.0,0.91,0.24,0.08,-0.32
367865427.0,3984.0,0.0,-1.86,-0.81,-2.04,0
367871443.0,6016.0,1.0,0.91,0.24,0.08,-0.32
367874427.0,2984.0,0.0,-1.93,-0.76,-2.05,0
367881443.0,7016.0,1.0,0.91,0.24,0.08,-0.33
367884427.0,2984.0,0.0,-1.87,-0.35,-2.13,0
367894443.0,10016.0,1.0,0.91,0.24,0.07,-0.33
367897427.0,2984.0,0.0,-2.32,-1.67,1.04,0
367901443.0,4016.0,1.0,0.91,0.24,0.07,-0.34
367904427.0,2984.0,0.0,-2.2,-1.62,2.72,0
367911443.0,7016.0,1.0,0.91,0.24,0.07,-0.34
367914427.0,2984.0,0.0,-1.54,-0.82,0.93,0
367921443.0,7016.0,1.0,0.9,0.24,0.07,-0.34
367924427.0,2984.0,0.0,-1.48,0.57,-1.41,0
367931443.0,7016.0,1.0,0.9,0.24,0.06,-0.35
367934427.0,2984.0,0.0,-1.4,0.61,-2.07,0
367941443.0,7016.0,1.0,0.9,0.24,0.05,-0.35
367944427.0,2984.0,0.0,-1.47,0.44,-2.19,0
367951443.0,7016.0,1.0,0.9,0.24,0.05,-0.36
367954427.0,2984.0,0.0,-1.61,0.43,-1.86,0
367961443.0,7016.0,1.0,0.9,0.24,0.04,-0.36
367964427.0,2984.0,0.0,-1.11,0.6,-1.44,0
367971443.0,7016.0,1.0,0.9,0.25,0.03,-0.37
367974427.0,2984.0,0.0,-0.76,0.46,-1.32,0
367981443.0,7016.0,1.0,0.9,0.25,0.03,-0.37
367984427.0,2984.0,0.0,-0.57,0.04,-1.14,0
367991443.0,7016.0,1.0,0.9,0.25,0.02,-0.37
367994427.0,2984.0,0.0,-0.57,-0.56,-0.91,0
368001443.0,7016.0,1.0,0.89,0.25,0.02,-0.37
368004427.0,2984.0,0.0,-0.45,-1.49,-0.78,0
368011443.0,7016.0,1.0,0.89,0.25,0.01,-0.38
368014427.0,2984.0,0.0,-0.44,1.01,-2.08,0
368021443.0,7016.0,1.0,0.89,0.25,0.01,-0.38
368024427.0,2984.0,0.0,-0.6,2.38,-2.85,0
368031443.0,7016.0,1.0,0.89,0.25,0.0,-0.38
368034427.0,2984.0,0.0,-0.77,-0.0,-0.44,0
368041443.0,7016.0,1.0,0.89,0.24,0.0,-0.38
368044427.0,2984.0,0.0,-0.58,1.3,-0.1,0
368054443.0,10016.0,1.0,0.89,0.24,-0.0,-0.39
368057427.0,2984.0,0.0,-0.43,2.28,-0.3,0
368062443.0,5016.0,1.0,0.89,0.24,-0.01,-0.39
368065427.0,2984.0,0.0,-0.4,1.95,-0.22,0
368071443.0,6016.0,1.0,0.89,0.24,-0.01,-0.39
368074427.0,2984.0,0.0,-0.64,1.08,-0.16,0
368081443.0,7016.0,1.0,0.89,0.24,-0.02,-0.39
368084427.0,2984.0,0.0,-0.61,0.55,-0.16,0
368091443.0,7016.0,1.0,0.89,0.24,-0.02,-0.39
368094427.0,2984.0,0.0,-0.62,-0.35,0.37,0
368101443.0,7016.0,1.0,0.89,0.24,-0.03,-0.39
368104427.0,2984.0,0.0,-0.64,-1.41,1.12,0
368111443.0,7016.0,1.0,0.89,0.24,-0.03,-0.4
368114427.0,2984.0,0.0,-0.03,0.55,-0.79,0
368121443.0,7016.0,1.0,0.89,0.23,-0.04,-0.4
368124427.0,2984.0,0.0,-0.66,1.63,0.62,0
368131443.0,7016.0,1.0,0.89,0.23,-0.04,-0.4
368134427.0,2984.0,0.0,-0.45,2.02,0.72,0
368142443.0,8016.0,1.0,0.88,0.23,-0.05,-0.4
368145427.0,2984.0,0.0,-0.48,1.39,0.45,0
368151443.0,6016.0,1.0,0.88,0.23,-0.06,-0.4
368154427.0,2984.0,0.0,-0.59,0.83,0.12,0
368161443.0,7016.0,1.0,0.88,0.23,-0.06,-0.4
368164427.0,2984.0,0.0,-0.35,1.14,-0.06,0
368171443.0,7016.0,1.0,0.88,0.23,-0.07,-0.4
368174427.0,2984.0,0.0,-0.16,1.15,-0.05,0
368182443.0,8016.0,1.0,0.88,0.23,-0.07,-0.4
368185427.0,2984.0,0.0,-0.02,1.12,0.04,0
368191443.0,6016.0,1.0,0.88,0.23,-0.07,-0.4
368194427.0,2984.0,0.0,0.12,0.94,0.39,0
368201443.0,7016.0,1.0,0.88,0.23,-0.08,-0.4
368204427.0,2984.0,0.0,0.16,-0.01,1.31,0
368211443.0,7016.0,1.0,0.88,0.23,-0.08,-0.4
368214427.0,2984.0,0.0,-0.08,-2.01,3.53,0
368221443.0,7016.0,1.0,0.88,0.23,-0.09,-0.4
368224427.0,2984.0,0.0,0.28,-0.56,2.21,0
368231443.0,7016.0,1.0,0.88,0.23,-0.09,-0.4
368234427.0,2984.0,0.0,0.36,-0.24,0.85,0
368241443.0,7016.0,1.0,0.88,0.23,-0.09,-0.4
368245427.0,3984.0,0.0,0.16,-0.52,0.98,0
368252443.0,7016.0,1.0,0.88,0.23,-0.1,-0.4
368255427.0,2984.0,0.0,0.21,-0.85,1.58,0
368263443.0,8016.0,1.0,0.88,0.23,-0.1,-0.4
368266427.0,2984.0,0.0,0.45,-0.52,2.48,0
368271443.0,5016.0,1.0,0.88,0.23,-0.11,-0.4
368274427.0,2984.0,0.0,0.61,0.09,2.42,0
368281443.0,7016.0,1.0,0.88,0.23,-0.11,-0.4
368285427.0,3984.0,0.0,0.73,0.27,2.29,0
368291443.0,6016.0,1.0,0.88,0.23,-0.11,-0.39
368294427.0,2984.0,0.0,0.74,0.28,2.31,0
368301443.0,7016.0,1.0,0.88,0.23,-0.12,-0.39
368304427.0,2984.0,0.0,0.57,-0.55,1.9,0
368311443.0,7016.0,1.0,0.88,0.23,-0.12,-0.39
368314427.0,2984.0,0.0,0.55,-1.1,1.65,0
368321443.0,7016.0,1.0,0.88,0.23,-0.13,-0.39
368325427.0,3984.0,0.0,0.44,-1.47,2.09,0
368331443.0,6016.0,1.0,0.88,0.23,-0.13,-0.39
368334427.0,2984.0,0.0,0.45,-1.5,1.85,0
368342443.0,8016.0,1.0,0.88,0.23,-0.14,-0.39
368345427.0,2984.0,0.0,0.68,-0.99,0.42,0
368351443.0,6016.0,1.0,0.88,0.23,-0.14,-0.39
368354427.0,2984.0,0.0,0.72,-1.07,0.29,0
368361443.0,7016.0,1.0,0.88,0.23,-0.15,-0.39
368364427.0,2984.0,0.0,0.77,-1.2,0.43,0
368371443.0,7016.0,1.0,0.88,0.23,-0.15,-0.39
368374427.0,2984.0,0.0,0.71,-1.36,0.79,0
368381443.0,7016.0,1.0,0.88,0.23,-0.16,-0.39
368384427.0,2984.0,0.0,0.62,-0.42,1.04,0
368391443.0,7016.0,1.0,0.88,0.23,-0.16,-0.39
368394427.0,2984.0,0.0,0.6,-0.44,1.37,0
368402443.0,8016.0,1.0,0.88,0.23,-0.16,-0.39
368405427.0,2984.0,0.0,0.54,-0.51,1.34,0
368411443.0,6016.0,1.0,0.88,0.23,-0.16,-0.39
368414427.0,2984.0,0.0,0.45,-0.02,1.2,0
368421443.0,7016.0,1.0,0.88,0.23,-0.16,-0.39
368424427.0,2984.0,0.0,0.27,-0.08,1.17,0
368431443.0,7016.0,1.0,0.88,0.23,-0.17,-0.39
368434427.0,2984.0,0.0,0.18,0.02,1.07,0
368442443.0,8016.0,1.0,0.88,0.23,-0.17,-0.39
368445427.0,2984.0,0.0,0.21,-0.05,0.93,0
368451443.0,6016.0,1.0,0.88,0.23,-0.17,-0.39
368454427.0,2984.0,0.0,0.46,0.37,-0.25,0
368461443.0,7016.0,1.0,0.88,0.23,-0.17,-0.39
368464427.0,2984.0,0.0,0.5,0.61,-0.13,0
368471443.0,7016.0,1.0,0.88,0.23,-0.17,-0.39
368474427.0,2984.0,0.0,0.43,0.37,-0.02,0
368482443.0,8016.0,1.0,0.88,0.23,-0.17,-0.38
368485427.0,2984.0,0.0,0.35,0.18,0.18,0
368491443.0,6016.0,1.0,0.88,0.23,-0.17,-0.38
368494427.0,2984.0,0.0,0.16,0.21,0.12,0
368501443.0,7016.0,1.0,0.88,0.23,-0.17,-0.38
368504427.0,2984.0,0.0,0.09,0.32,0.01,0
368511443.0,7016.0,1.0,0.88,0.23,-0.16,-0.38
368514427.0,2984.0,0.0,0.02,0.38,-0.31,0
368522443.0,8016.0,1.0,0.88,0.23,-0.16,-0.38
368525427.0,2984.0,0.0,-0.18,0.4,-0.5,0
368532443.0,7016.0,1.0,0.88,0.23,-0.16,-0.38
368535427.0,2984.0,0.0,-0.48,0.07,-0.61,0
368541443.0,6016.0,1.0,0.88,0.24,-0.16,-0.38
368544427.0,2984.0,0.0,-0.02,-0.87,-0.69,0
368551443.0,7016.0,1.0,0.88,0.24,-0.16,-0.38
368554427.0,2984.0,0.0,0.09,-1.06,-0.55,0
368562443.0,8016.0,1.0,0.88,0.24,-0.15,-0.38
368565427.0,2984.0,0.0,0.29,-0.47,-0.1,0
368571443.0,6016.0,1.0,0.88,0.24,-0.14,-0.38
368574427.0,2984.0,0.0,0.3,0.64,0.46,0
368581443.0,7016.0,1.0,0.88,0.24,-0.14,-0.38
368584427.0,2984.0,0.0,0.31,1.09,0.52,0
368592443.0,8016.0,1.0,0.88,0.24,-0.13,-0.38
368595427.0,2984.0,0.0,0.41,1.36,0.54,0
368602443.0,7016.0,1.0,0.88,0.25,-0.13,-0.38
368605427.0,2984.0,0.0,0.3,1.37,0.03,0
368611443.0,6016.0,1.0,0.88,0.25,-0.12,-0.38
368614427.0,2984.0,0.0,0.25,1.28,0.28,0
368621443.0,7016.0,1.0,0.88,0.25,-0.11,-0.38
368625427.0,3984.0,0.0,0.31,0.78,0.58,0
368632443.0,7016.0,1.0,0.89,0.25,-0.11,-0.38
368635427.0,2984.0,0.0,0.09,1.41,1.72,0
368641443.0,6016.0,1.0,0.89,0.25,-0.11,-0.38
368644427.0,2984.0,0.0,0.61,-0.09,0.76,0
368651443.0,7016.0,1.0,0.89,0.25,-0.11,-0.38
368654427.0,2984.0,0.0,0.45,-0.56,0.96,0
368662443.0,8016.0,1.0,0.89,0.25,-0.1,-0.38
368665427.0,2984.0,0.0,0.55,-0.37,0.78,0
368672443.0,7016.0,1.0,0.89,0.25,-0.1,-0.37
368675427.0,2984.0,0.0,0.62,-0.3,1.01,0
368681443.0,6016.0,1.0,0.89,0.26,-0.1,-0.37
368684427.0,2984.0,0.0,0.41,-0.02,0.45,0
368694443.0,10016.0,1.0,0.88,0.26,-0.1,-0.38
368697427.0,2984.0,0.0,0.43,0.08,0.27,0
368701443.0,4016.0,1.0,0.88,0.26,-0.1,-0.38
368704427.0,2984.0,0.0,0.49,0.41,0.32,0
368712443.0,8016.0,1.0,0.88,0.26,-0.11,-0.38
368715427.0,2984.0,0.0,1.05,0.86,0.48,0
368722443.0,7016.0,1.0,0.88,0.26,-0.11,-0.38
368725427.0,2984.0,0.0,0.57,0.25,0.45,0
368731443.0,6016.0,1.0,0.88,0.26,-0.11,-0.38
368734427.0,2984.0,0.0,0.94,0.16,0.46,0
368742443.0,8016.0,1.0,0.88,0.26,-0.12,-0.38
368745427.0,2984.0,0.0,0.84,0.04,0.5,0
368752443.0,7016.0,1.0,0.88,0.26,-0.12,-0.38
368755427.0,2984.0,0.0,0.74,-0.0,0.41,0
368762443.0,7016.0,1.0,0.88,0.26,-0.12,-0.38
368765427.0,2984.0,0.0,1.26,0.07,0.46,0
368772443.0,7016.0,1.0,0.88,0.25,-0.13,-0.38
368775427.0,2984.0,0.0,1.41,0.11,0.54,0
368782443.0,7016.0,1.0,0.88,0.25,-0.13,-0.38
368785427.0,2984.0,0.0,1.26,0.06,0.49,0
368792443.0,7016.0,1.0,0.88,0.25,-0.13,-0.38
368795427.0,2984.0,0.0,1.12,-0.52,0.45,0
368802443.0,7016.0,1.0,0.88,0.25,-0.14,-0.38
368805427.0,2984.0,0.0,1.25,-0.59,0.64,0
368812443.0,7016.0,1.0,0.88,0.25,-0.14,-0.38
368815427.0,2984.0,0.0,1.68,-0.64,0.86,0
368822443.0,7016.0,1.0,0.88,0.24,-0.14,-0.38
368825427.0,2984.0,0.0,1.75,-0.46,0.84,0
368832443.0,7016.0,1.0,0.88,0.24,-0.15,-0.37
368835427.0,2984.0,0.0,0.7,-0.32,0.37,0
368842443.0,7016.0,1.0,0.88,0.24,-0.15,-0.37
368845427.0,2984.0,0.0,0.28,-0.14,0.56,0
368852443.0,7016.0,1.0,0.88,0.24,-0.15,-0.37
368855427.0,2984.0,0.0,-0.05,-0.23,0.33,0
368862443.0,7016.0,1.0,0.88,0.24,-0.16,-0.37
368865427.0,2984.0,0.0,-0.29,-0.3,0.14,0
368871443.0,6016.0,1.0,0.88,0.24,-0.16,-0.37
368874427.0,2984.0,0.0,-0.27,-0.99,0.35,0
368882443.0,8016.0,1.0,0.88,0.24,-0.16,-0.37
368885427.0,2984.0,0.0,0.38,-1.75,0.96,0
